Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:49 pm,427.600,10.1,10.11
,11/27/2018 02:42:49 pm,427.650,10.1,10.10
,11/27/2018 02:42:49 pm,427.700,10.1,10.11
,11/27/2018 02:42:49 pm,427.750,10.1,10.11
,11/27/2018 02:42:49 pm,427.800,10.1,10.11
,11/27/2018 02:42:49 pm,427.850,10.1,10.11
,11/27/2018 02:42:49 pm,427.900,10.1,10.11
,11/27/2018 02:42:49 pm,427.950,10.1,10.12
,11/27/2018 02:42:50 pm,428.000,10.1,10.11
,11/27/2018 02:42:50 pm,428.050,10.1,10.11
,11/27/2018 02:42:50 pm,428.100,10.1,10.11
,11/27/2018 02:42:50 pm,428.150,10.1,10.12
,11/27/2018 02:42:50 pm,428.200,10.1,10.11
,11/27/2018 02:42:50 pm,428.250,10.1,10.11
,11/27/2018 02:42:50 pm,428.300,10.1,10.11
,11/27/2018 02:42:50 pm,428.350,10.1,10.11
,11/27/2018 02:42:50 pm,428.400,10.1,10.11
,11/27/2018 02:42:50 pm,428.450,10.1,10.11
,11/27/2018 02:42:50 pm,428.500,10.1,10.11
,11/27/2018 02:42:50 pm,428.550,10.1,10.11
,11/27/2018 02:42:50 pm,428.600,10.1,10.11
,11/27/2018 02:42:50 pm,428.650,10.1,10.11
,11/27/2018 02:42:50 pm,428.700,10.1,10.11
,11/27/2018 02:42:50 pm,428.750,10.1,10.11
,11/27/2018 02:42:50 pm,428.800,10.1,10.11
,11/27/2018 02:42:50 pm,428.850,10.1,10.11
,11/27/2018 02:42:50 pm,428.900,10.1,10.11
,11/27/2018 02:42:50 pm,428.950,10.1,10.11
,11/27/2018 02:42:51 pm,429.000,10.1,10.11
,11/27/2018 02:42:51 pm,429.050,10.1,10.11
,11/27/2018 02:42:51 pm,429.100,10.1,10.11
,11/27/2018 02:42:51 pm,429.150,10.1,10.11
,11/27/2018 02:42:51 pm,429.200,10.1,10.11
,11/27/2018 02:42:51 pm,429.250,10.1,10.11
,11/27/2018 02:42:51 pm,429.300,10.1,10.11
